"INDICATOR_CODE","INDICATOR_NAME","SOURCE_NOTE","SOURCE_ORGANIZATION",
"SH.STA.HYGN.RU.ZS","People with basic handwashing facilities including soap and water, rural (% of rural population)","The percentage of people living in households that have a handwashing facility with soap and water available on the premises. Handwashing facilities may be fixed or mobile and include a sink with tap water, buckets with taps, tippy-taps, and jugs or basins designated for handwashing. Soap includes bar soap, liquid soap, powder detergent, and soapy water but does not include ash, soil, sand or other handwashing agents.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org).",
"SH.STA.FGMS.ZS","Female genital mutilation prevalence (%)","Percentage of women aged 15–49 who have gone through partial or total removal of the female external genitalia or other injury to the female genital organs for cultural or other non-therapeutic reasons.","UNICEF DATA (http://www.data.unicef.org/);  Demographic and Health Surveys (DHS); Multiple Indicator Cluster Surveys (MICS), and other surveys.",
"SH.STA.DIAB.ZS","Diabetes prevalence (% of population ages 20 to 79)","Diabetes prevalence refers to the percentage of people ages 20-79 who have type 1 or type 2 diabetes. It is calculated by adjusting to a standard population age-structure.","International Diabetes Federation, Diabetes Atlas.",
"SH.STA.BRTW.ZS","Low-birthweight babies (% of births)","Low-birthweight babies are newborns weighing less than 2,500 grams, with the measurement taken within the first hour of life, before significant postnatal weight loss has occurred.","UNICEF-WHO Low birthweight estimates [data.unicef.org]",
"SH.STA.BRTC.ZS","Births attended by skilled health staff (% of total)","Births attended by skilled health staff are the percentage of deliveries attended by personnel trained to give the necessary supervision, care, and advice to women during pregnancy, labor, and the postpartum period; to conduct deliveries on their own; and to care for newborns.","UNICEF, State of the World's Children, Childinfo, and Demographic and Health Surveys.",
"SH.STA.BFED.ZS","Exclusive breastfeeding (% of children under 6 months)","Exclusive breastfeeding refers to the percentage of children less than six months old who are fed breast milk alone (no other liquids) in the past 24 hours.","UNICEF, State of the World's Children, Childinfo, and Demographic and Health Surveys.",
"SH.STA.BASS.ZS","People using at least basic sanitation services (% of population)","The percentage of people using at least basic sanitation services, that is, improved sanitation facilities that are not shared with other households.  This indicator encompasses both people using basic sanitation services as well as those using safely managed sanitation services.   Improved sanitation facilities include flush/pour flush to piped sewer systems, septic tanks or pit latrines; ventilated improved pit latrines, compositing toilets or pit latrines with slabs.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org).",
"SH.STA.BASS.UR.ZS","People using at least basic sanitation services, urban (% of urban population)","The percentage of people using at least basic sanitation services, that is, improved sanitation facilities that are not shared with other households.  This indicator encompasses both people using basic sanitation services as well as those using safely managed sanitation services.   Improved sanitation facilities include flush/pour flush to piped sewer systems, septic tanks or pit latrines; ventilated improved pit latrines, compositing toilets or pit latrines with slabs.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org).",
"SH.STA.BASS.RU.ZS","People using at least basic sanitation services, rural (% of rural population)","The percentage of people using at least basic sanitation services, that is, improved sanitation facilities that are not shared with other households.  This indicator encompasses both people using basic sanitation services as well as those using safely managed sanitation services.   Improved sanitation facilities include flush/pour flush to piped sewer systems, septic tanks or pit latrines; ventilated improved pit latrines, compositing toilets or pit latrines with slabs.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org).",
"SH.STA.ARIC.ZS","ARI treatment (% of children under 5 taken to a health provider)","Children with acute respiratory infection (ARI) who are taken to a health provider refers to the percentage of children under age five with ARI in the last two weeks who were taken to an appropriate health provider, including hospital, health center, dispensary, village health worker, clinic, and private physician.","UNICEF, State of the World's Children, Childinfo, and Demographic and Health Surveys.",
"SH.STA.ANVC.ZS","Pregnant women receiving prenatal care (%)","Pregnant women receiving prenatal care are the percentage of women attended at least once during pregnancy by skilled health personnel for reasons related to pregnancy.","UNICEF, State of the World's Children, Childinfo, and Demographic and Health Surveys.",
"SH.STA.AIRP.P5","Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)","Mortality rate attributed to household and ambient air pollution is the number of deaths attributable to the joint effects of household and ambient air pollution in a year per 100,000 population. The rates are age-standardized.  Following diseases are taken into account: acute respiratory infections (estimated for all ages); cerebrovascular diseases in adults (estimated above 25 years); ischaemic heart diseases in adults (estimated above 25 years); chronic obstructive pulmonary disease in adults (estimated above 25 years); and lung cancer in adults (estimated above 25 years).","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.STA.AIRP.MA.P5","Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)","Mortality rate attributed to household and ambient air pollution is the number of deaths attributable to the joint effects of household and ambient air pollution in a year per 100,000 population. The rates are age-standardized.  Following diseases are taken into account: acute respiratory infections (estimated for all ages); cerebrovascular diseases in adults (estimated above 25 years); ischaemic heart diseases in adults (estimated above 25 years); chronic obstructive pulmonary disease in adults (estimated above 25 years); and lung cancer in adults (estimated above 25 years).","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.STA.AIRP.FE.P5","Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)","Mortality rate attributed to household and ambient air pollution is the number of deaths attributable to the joint effects of household and ambient air pollution in a year per 100,000 population. The rates are age-standardized.  Following diseases are taken into account: acute respiratory infections (estimated for all ages); cerebrovascular diseases in adults (estimated above 25 years); ischaemic heart diseases in adults (estimated above 25 years); chronic obstructive pulmonary disease in adults (estimated above 25 years); and lung cancer in adults (estimated above 25 years).","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.SGR.PROC.P5","Number of surgical procedures (per 100,000 population)","The number of procedures undertaken in an operating theatre per 100,000 population per year in each country. A procedure is defined as the incision, excision, or manipulation of tissue that needs regional or general anaesthesia, or profound sedation to control pain.","The Lancet Commission on Global Surgery (www.lancetglobalsurgery.org).",
"SH.SGR.IRSK.ZS","Risk of impoverishing expenditure for surgical care (% of people at risk)","The proportion of population at risk of impoverishing expenditure when surgical care is required. Impoverishing expenditure is defined as direct out of pocket payments for surgical and anaesthesia care which drive people below a poverty threshold (using a threshold of $1.90 PPP/day).","The Program in Global Surgery and Social Change (PGSSC) at Harvard Medical School (https://www.pgssc.org/)",
"SH.SGR.CRSK.ZS","Risk of catastrophic expenditure for surgical care (% of people at risk)","The proportion of population at risk of catastrophic expenditure when surgical care is required. Catastrophic expenditure is defined as direct out of pocket payments for surgical and anaesthesia care exceeding 10% of total income.","The Program in Global Surgery and Social Change (PGSSC) at Harvard Medical School (https://www.pgssc.org/)",
"SH.PRV.SMOK.MA","Prevalence of current tobacco use, males (% of male adults)","The percentage of the male population ages 15 years and over who currently use any tobacco product (smoked and/or smokeless tobacco) on a daily or non-daily basis. Tobacco products include cigarettes, pipes, cigars, cigarillos, waterpipes (hookah, shisha), bidis, kretek, heated tobacco products, and all forms of smokeless (oral and nasal) tobacco. Tobacco products exclude e-cigarettes (which do not contain tobacco), “e-cigars”, “e-hookahs”, JUUL and “e-pipes”. The rates are age-standardized to the WHO Standard Population.","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.PRV.SMOK.FE","Prevalence of current tobacco use, females (% of female adults)","The percentage of the female population ages 15 years and over who currently use any tobacco product (smoked and/or smokeless tobacco) on a daily or non-daily basis. Tobacco products include cigarettes, pipes, cigars, cigarillos, waterpipes (hookah, shisha), bidis, kretek, heated tobacco products, and all forms of smokeless (oral and nasal) tobacco. Tobacco products exclude e-cigarettes (which do not contain tobacco), “e-cigars”, “e-hookahs”, JUUL and “e-pipes”. The rates are age-standardized to the WHO Standard Population.","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.PRV.SMOK","Prevalence of current tobacco use (% of adults)","The percentage of the population ages 15 years and over who currently use any tobacco product (smoked and/or smokeless tobacco) on a daily or non-daily basis. Tobacco products include cigarettes, pipes, cigars, cigarillos, waterpipes (hookah, shisha), bidis, kretek, heated tobacco products, and all forms of smokeless (oral and nasal) tobacco. Tobacco products exclude e-cigarettes (which do not contain tobacco), “e-cigars”, “e-hookahs”, JUUL and “e-pipes”. The rates are age-standardized to the WHO Standard Population.","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.PRG.ANEM","Prevalence of anemia among pregnant women (%)","Prevalence of anemia, pregnant women, is the percentage of pregnant women whose hemoglobin level is less than 110 grams per liter at sea level.","World Health Organization, Global Health Observatory Data Repository/World Health Statistics.",
"SH.MMR.RISK.ZS","Lifetime risk of maternal death (%)","Life time risk of maternal death is the probability that a 15-year-old female will die eventually from a maternal cause assuming that current levels of fertility and mortality (including maternal mortality) do not change in the future, taking into account competing causes of death.","WHO, UNICEF, UNFPA, World Bank Group, and the United Nations Population Division. Trends in Maternal Mortality: 2000 to 2017. Geneva, World Health Organization, 2019",
"SH.MMR.RISK","Lifetime risk of maternal death (1 in: rate varies by country)","Life time risk of maternal death is the probability that a 15-year-old female will die eventually from a maternal cause assuming that current levels of fertility and mortality (including maternal mortality) do not change in the future, taking into account competing causes of death.","WHO, UNICEF, UNFPA, World Bank Group, and the United Nations Population Division. Trends in Maternal Mortality: 2000 to 2017. Geneva, World Health Organization, 2019",
"SH.MMR.DTHS","Number of maternal deaths","A maternal death refers to the death of a woman while pregnant or within 42 days of termination of pregnancy, irrespective of the duration and site of the pregnancy, from any cause related to or aggravated by the pregnancy or its management but not from accidental or incidental causes.","WHO, UNICEF, UNFPA, World Bank Group, and the United Nations Population Division. Trends in Maternal Mortality: 2000 to 2017. Geneva, World Health Organization, 2019",
"SH.MLR.TRET.ZS","Children with fever receiving antimalarial drugs (% of children under age 5 with fever)","Malaria treatment refers to the percentage of children under age five who were ill with fever in the last two weeks and received any appropriate (locally defined) anti-malarial drugs.","UNICEF, State of the World's Children, Childinfo, and Demographic and Health Surveys.",
"SH.MLR.NETS.ZS","Use of insecticide-treated bed nets (% of under-5 population)","Use of insecticide-treated bed nets refers to the percentage of children under age five who slept under an insecticide-treated bednet to prevent malaria.","UNICEF, State of the World's Children, Childinfo, and Demographic and Health Surveys.",
"SH.MLR.INCD.P3","Incidence of malaria (per 1,000 population at risk)","Incidence of malaria is the number of new cases of malaria in a year per 1,000 population at risk.","World Health Organization, Global Health Observatory Data Repository/World Health Statistics (http://apps.who.int/ghodata/).",
"SH.MED.SAOP.P5","Specialist surgical workforce (per 100,000 population)","Specialist surgical workforce is the number of specialist surgical, anaesthetic, and obstetric (SAO) providers who are working in each country per 100,000 population.","Data collected by the Lancet Commission on Global Surgery (www.lancetglobalsurgery.org); Data collected by WHO Collaborating Centre for Surgery and Public Health at Lund University from various sources including Ministries of Health or equivalent national regulatory bodies, national official entities such as medical councils, Eurostat, OECD, WHO Euro Health For All Database, WHO EURO Technical resources for health Database; BMJ Glob Health.",
"SH.MED.PHYS.ZS","Physicians (per 1,000 people)","Physicians include generalist and specialist medical practitioners.","World Health Organization's Global Health Workforce Statistics, OECD, supplemented by country data.",
"SH.MED.NUMW.P3","Nurses and midwives (per 1,000 people)","Nurses and midwives include professional nurses, professional midwives, auxiliary nurses, auxiliary midwives, enrolled nurses, enrolled midwives and other associated personnel, such as dental nurses and primary care nurses.","World Health Organization's Global Health Workforce Statistics, OECD, supplemented by country data.",
"SH.MED.CMHW.P3","Community health workers (per 1,000 people)","Community health workers include various types of community health aides, many with country-specific occupational titles such as community health officers, community health-education workers, family health workers, lady health visitors and health extension package workers.","World Health Organization's Global Health Workforce Statistics, OECD, supplemented by country data.",
"SH.MED.BEDS.ZS","Hospital beds (per 1,000 people)","Hospital beds include inpatient beds available in public, private, general, and specialized hospitals and rehabilitation centers. In most cases beds for both acute and chronic care are included.","Data are from the World Health Organization, supplemented by country data.",
"SH.IMM.MEAS","Immunization, measles (% of children ages 12-23 months)","Child immunization, measles, measures the percentage of children ages 12-23 months who received the measles vaccination before 12 months or at any time before the survey. A child is considered adequately immunized against measles after receiving one dose of vaccine.","WHO and UNICEF (http://www.who.int/immunization/monitoring_surveillance/en/).",
"SH.IMM.IDPT","Immunization, DPT (% of children ages 12-23 months)","Child immunization, DPT, measures the percentage of children ages 12-23 months who received DPT vaccinations before 12 months or at any time before the survey. A child is considered adequately immunized against diphtheria, pertussis (or whooping cough), and tetanus (DPT) after receiving three doses of vaccine.","WHO and UNICEF (http://www.who.int/immunization/monitoring_surveillance/en/).",
"SH.IMM.HEPB","Immunization, HepB3 (% of one-year-old children)","Child immunization rate, hepatitis B is the percentage of children ages 12-23 months who received hepatitis B vaccinations before 12 months or at any time before the survey. A child is considered adequately immunized after three doses.","WHO and UNICEF (http://www.who.int/immunization/monitoring_surveillance/en/).",
"SH.HIV.PMTC.ZS","Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV)","Percentage of pregnant women with HIV who receive antiretroviral medicine for prevention of mother-to-child transmission (PMTCT).","UNAIDS estimates.",
"SH.HIV.INCD.ZS","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Number of new HIV infections among uninfected populations ages 15-49 expressed per 1,000 uninfected population in the year before the period.","UNAIDS estimates.",
"SH.HIV.INCD.YG.P3","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","Number of new HIV infections among uninfected populations ages 15-24 expressed per 1,000 uninfected population ages 15-24 in the year before the period.","UNAIDS estimates.",
"SH.HIV.INCD.YG","Young people (ages 15-24) newly infected with HIV","Number of young people (ages 15-24) newly infected with HIV.","UNAIDS estimates.",
"SH.HIV.INCD.TL.P3","Incidence of HIV, all (per 1,000 uninfected population)","Number of new HIV infections among uninfected populations expressed per 1,000 uninfected population in the year before the period.","UNAIDS estimates.",
"SH.HIV.INCD.TL","Adults (ages 15+) and children (ages 0-14) newly infected with HIV","Number of adults (ages 15+) and children (ages 0-14) newly infected with HIV.","UNAIDS estimates.",
"SH.HIV.INCD.14","Children (ages 0-14) newly infected with HIV","Number of children (ages 0-14) newly infected with HIV.","UNAIDS estimates.",
"SH.HIV.INCD","Adults (ages 15-49) newly infected with HIV","Number of adults (ages 15-49) newly infected with HIV.","UNAIDS estimates.",
"SH.HIV.ARTC.ZS","Antiretroviral therapy coverage (% of people living with HIV)","Antiretroviral therapy coverage indicates the percentage of all people living with HIV who are receiving antiretroviral therapy.","UNAIDS estimates.",
"SH.HIV.1524.MA.ZS","Prevalence of HIV, male (% ages 15-24)","Prevalence of HIV, male is the percentage of males who are infected with HIV. Youth rates are as a percentage of the relevant age group.","UNAIDS estimates.",
"SH.HIV.1524.FE.ZS","Prevalence of HIV, female (% ages 15-24)","Prevalence of HIV, female is the percentage of females who are infected with HIV. Youth rates are as a percentage of the relevant age group.","UNAIDS estimates.",
"SH.HIV.0014","Children (0-14) living with HIV","Children living with HIV refers to the number of children ages 0-14 who are infected with HIV.","UNAIDS estimates.",
"SH.H2O.SMDW.ZS","People using safely managed drinking water services (% of population)","The percentage of people using drinking water from an improved source that is accessible on premises, available when needed and free from faecal and priority chemical contamination. Improved water sources include piped water, boreholes or tubewells, protected dug wells, protected springs, and packaged or delivered water.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org).",
"SH.H2O.SMDW.UR.ZS","People using safely managed drinking water services, urban (% of urban population)","The percentage of people using drinking water from an improved source that is accessible on premises, available when needed and free from faecal and priority chemical contamination. Improved water sources include piped water, boreholes or tubewells, protected dug wells, protected springs, and packaged or delivered water.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org).",
"SH.H2O.SMDW.RU.ZS","People using safely managed drinking water services, rural (% of rural population)","The percentage of people using drinking water from an improved source that is accessible on premises, available when needed and free from faecal and priority chemical contamination. Improved water sources include piped water, boreholes or tubewells, protected dug wells, protected springs, and packaged or delivered water.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org).",
"SH.H2O.BASW.ZS","People using at least basic drinking water services (% of population)","The percentage of people using at least basic water services.  This indicator encompasses both people using basic water services as well as those using safely managed water services.  Basic drinking water services is defined as drinking water from an improved source, provided collection time is not more than 30 minutes for a round trip.  Improved water sources include piped water, boreholes or tubewells, protected dug wells, protected springs, and packaged or delivered water.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org).",
"SH.H2O.BASW.UR.ZS","People using at least basic drinking water services, urban (% of urban population)","The percentage of people using at least basic water services.  This indicator encompasses both people using basic water services as well as those using safely managed water services.  Basic drinking water services is defined as drinking water from an improved source, provided collection time is not more than 30 minutes for a round trip.  Improved water sources include piped water, boreholes or tubewells, protected dug wells, protected springs, and packaged or delivered water.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org).",
"SH.H2O.BASW.RU.ZS","People using at least basic drinking water services, rural (% of rural population)","The percentage of people using at least basic water services.  This indicator encompasses both people using basic water services as well as those using safely managed water services.  Basic drinking water services is defined as drinking water from an improved source, provided collection time is not more than 30 minutes for a round trip.  Improved water sources include piped water, boreholes or tubewells, protected dug wells, protected springs, and packaged or delivered water.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org).",
"SH.FPL.SATM.ZS","Demand for family planning satisfied by modern methods (% of married women with demand for family planning)","Demand for family planning satisfied by modern methods refers to the percentage of married women ages 15-49 years whose need for family planning is satisfied with modern methods.","Demographic and Health Surveys (DHS).",
"SH.DYN.NMRT","Mortality rate, neonatal (per 1,000 live births)","Neonatal mortality rate is the number of neonates dying before reaching 28 days of age, per 1,000 live births in a given year.","Estimates developed by the UN Inter-agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division) at www.childmortality.org.",
"SH.DYN.NCOM.ZS","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)","Mortality from CVD, cancer, diabetes or CRD is the percent of 30-year-old-people who would die before their 70th birthday from any of cardiovascular disease, cancer, diabetes,  or chronic respiratory disease, assuming that s/he would experience current mortality rates at every age and s/he would not die from any other cause of death (e.g., injuries or HIV/AIDS).","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.DYN.NCOM.MA.ZS","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)","Mortality from CVD, cancer, diabetes or CRD is the percent of 30-year-old-people who would die before their 70th birthday from any of cardiovascular disease, cancer, diabetes,  or chronic respiratory disease, assuming that s/he would experience current mortality rates at every age and s/he would not die from any other cause of death (e.g., injuries or HIV/AIDS).","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.DYN.NCOM.FE.ZS","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)","Mortality from CVD, cancer, diabetes or CRD is the percent of 30-year-old-people who would die before their 70th birthday from any of cardiovascular disease, cancer, diabetes,  or chronic respiratory disease, assuming that s/he would experience current mortality rates at every age and s/he would not die from any other cause of death (e.g., injuries or HIV/AIDS).","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.DYN.MORT.MA","Mortality rate, under-5, male (per 1,000 live births)","Under-five mortality rate, male is the probability per 1,000 that a newborn male baby will die before reaching age five, if subject to male age-specific mortality rates of the specified year.","Estimates developed by the UN Inter-agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division) at www.childmortality.org.",
"SH.DYN.MORT.FE","Mortality rate, under-5, female (per 1,000 live births)","Under-five mortality rate, female is the probability per 1,000 that a newborn female baby will die before reaching age five, if subject to female age-specific mortality rates of the specified year.","Estimates developed by the UN Inter-agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division) at www.childmortality.org.",
"SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","Under-five mortality rate is the probability per 1,000 that a newborn baby will die before reaching age five, if subject to age-specific mortality rates of the specified year.","Estimates developed by the UN Inter-agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division) at www.childmortality.org.",
"SH.DYN.AIDS.ZS","Prevalence of HIV, total (% of population ages 15-49)","Prevalence of HIV refers to the percentage of people ages 15-49 who are infected with HIV.","UNAIDS estimates.",
"SH.DYN.AIDS.FE.ZS","Women's share of population ages 15+ living with HIV (%)","Prevalence of HIV is the percentage of people who are infected with HIV. Female rate is as a percentage of the total population ages 15+ who are living with HIV.","UNAIDS estimates.",
"SH.DTH.NMRT","Number of neonatal deaths","Number of neonates dying before reaching 28 days of age.","Estimates developed by the UN Inter-agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division) at www.childmortality.org.",
"SH.DTH.NCOM.ZS","Cause of death, by non-communicable diseases (% of total)","Cause of death refers to the share of all deaths for all ages by underlying causes. Non-communicable diseases include cancer, diabetes mellitus, cardiovascular diseases, digestive diseases, skin diseases, musculoskeletal diseases, and congenital anomalies.","Derived based on the data from Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020. Link: https://www.who.int/data/gho/data/themes/mortality-and-global-health-estimates/ghe-leading-causes-of-death",
"SH.DTH.MORT","Number of under-five deaths","Number of children dying before reaching age five.","Estimates developed by the UN Inter-agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division) at www.childmortality.org.",
"SH.DTH.INJR.ZS","Cause of death, by injury (% of total)","Cause of death refers to the share of all deaths for all ages by underlying causes. Injuries include unintentional and intentional injuries.","Derived based on the data from Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020. Link: https://www.who.int/data/gho/data/themes/mortality-and-global-health-estimates/ghe-leading-causes-of-death",
"SH.DTH.IMRT","Number of infant deaths","Number of infants dying before reaching one year of age.","Estimates developed by the UN Inter-agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division) at www.childmortality.org.",
"SH.DTH.COMM.ZS","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","Cause of death refers to the share of all deaths for all ages by underlying causes. Communicable diseases and maternal, prenatal and nutrition conditions include infectious and parasitic diseases, respiratory infections, and nutritional deficiencies such as underweight and stunting.","Derived based on the data from Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020. Link: https://www.who.int/data/gho/data/themes/mortality-and-global-health-estimates/ghe-leading-causes-of-death",
"SH.CON.1524.MA.ZS","Condom use, population ages 15-24, male (% of males ages 15-24)","Condom use, male is the percentage of the male population ages 15-24 who used a condom at last intercourse in the last 12 months.","Demographic and Health Surveys, and UNAIDS.",
"SH.CON.1524.FE.ZS","Condom use, population ages 15-24, female (% of females ages 15-24)","Condom use, female is the percentage of the female population ages 15-24 who used a condom at last intercourse in the last 12 months.","Demographic and Health Surveys, and UNAIDS.",
"SH.ANM.NPRG.ZS","Prevalence of anemia among non-pregnant women (% of women ages 15-49)","Prevalence of anemia, non-pregnant women, is the percentage of non-pregnant women whose hemoglobin level is less than 120 grams per liter at sea level.","World Health Organization, Global Health Observatory Data Repository/World Health Statistics.",
"SH.ANM.CHLD.ZS","Prevalence of anemia among children (% of children under 5)","Prevalence of anemia, children ages 6-59 months, is the percentage of children ages 6-59 months whose hemoglobin level is less than 110 grams per liter, adjusted for altitude.","World Health Organization, Global Health Observatory Data Repository/World Health Statistics.",
"SH.ANM.ALLW.ZS","Prevalence of anemia among women of reproductive age (% of women ages 15-49)","Prevalence of anemia among women of reproductive age refers to the combined prevalence of both non-pregnant with haemoglobin levels below 12 g/dL and pregnant women with haemoglobin levels below 11 g/dL.","World Health Organization, Global Health Observatory Data Repository/World Health Statistics.",
"SH.ALC.PCAP.MA.LI","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","Total alcohol per capita consumption is defined as the total (sum of recorded and unrecorded alcohol) amount of alcohol consumed per person (15 years of age or older) over a calendar year, in litres of pure alcohol, adjusted for tourist consumption.","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.ALC.PCAP.LI","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","Total alcohol per capita consumption is defined as the total (sum of recorded and unrecorded alcohol) amount of alcohol consumed per person (15 years of age or older) over a calendar year, in litres of pure alcohol, adjusted for tourist consumption.","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.ALC.PCAP.FE.LI","Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)","Total alcohol per capita consumption is defined as the total (sum of recorded and unrecorded alcohol) amount of alcohol consumed per person (15 years of age or older) over a calendar year, in litres of pure alcohol, adjusted for tourist consumption.","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SG.VAW.REFU.ZS","Women who believe a husband is justified in beating his wife when she refuses sex with him (%)","Percentage of women ages 15-49 who believe a husband/partner is justified in hitting or beating his wife/partner when she refuses sex with him.","Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), and other surveys",
"SG.VAW.REAS.ZS","Women who believe a husband is justified in beating his wife (any of five reasons) (%)","Percentage of women ages 15-49 who believe a husband/partner is justified in hitting or beating his wife/partner for any of the following five reasons: argues with him; refuses to have sex; burns the food; goes out without telling him; or when she neglects the children.","Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), and other surveys",
"SG.VAW.NEGL.ZS","Women who believe a husband is justified in beating his wife when she neglects the children (%)","Percentage of women ages 15-49 who believe a husband/partner is justified in hitting or beating his wife/partner when she neglects the children.","Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), and other surveys",
"SG.VAW.GOES.ZS","Women who believe a husband is justified in beating his wife when she goes out without telling him (%)","Percentage of women ages 15-49 who believe a husband/partner is justified in hitting or beating his wife/partner when she goes out without telling him.","Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), and other surveys",
"SG.VAW.BURN.ZS","Women who believe a husband is justified in beating his wife when she burns the food (%)","Percentage of women ages 15-49 who believe a husband/partner is justified in hitting or beating his wife/partner when she burns the food.","Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), and other surveys",
"SG.VAW.ARGU.ZS","Women who believe a husband is justified in beating his wife when she argues with him (%)","Percentage of women ages 15-49 who believe a husband/partner is justified in hitting or beating his wife/partner when she argues with him.","Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), and other surveys",
"SG.VAW.1549.ZS","Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49)","Proportion of women subjected to physical and/or sexual violence in the last 12 months is the percentage of ever partnered women age 15-49 who are subjected to physical violence, sexual violence or both by a current or former intimate partner in the last 12 months.","United Nations Statistics Division (UNSD)",
