"INDICATOR_CODE","INDICATOR_NAME","SOURCE_NOTE","SOURCE_ORGANIZATION",
"IC.REG.COST.PC.MA.ZS","Cost of business start-up procedures, male (% of GNI per capita)","Cost to register a business is normalized by presenting it as a percentage of gross national income (GNI) per capita.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.REG.COST.PC.FE.ZS","Cost of business start-up procedures, female (% of GNI per capita)","Cost to register a business is normalized by presenting it as a percentage of gross national income (GNI) per capita.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.PRP.PROC","Procedures to register property (number)","Number of procedures to register property is the number of procedures required for a businesses to secure rights to property.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.PRP.DURS","Time required to register property (days)","Time required to register property is the number of calendar days needed for businesses to secure rights to property.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.LGL.DURS","Time required to enforce a contract (days)","Time required to enforce a contract is the number of calendar days from the filing of the lawsuit in court until the final determination and, in appropriate cases, payment.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.LGL.CRED.XQ","Strength of legal rights index (0=weak to 12=strong)","Strength of legal rights index measures the degree to which collateral and bankruptcy laws protect the rights of borrowers and lenders and thus facilitate lending. The index ranges from 0 to 12, with higher scores indicating that these laws are better designed to expand access to credit.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.ISV.DURS","Time to resolve insolvency (years)","Time to resolve insolvency is the number of years from the filing for insolvency in court until the resolution of distressed assets.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.IMP.TMDC","Time to import, documentary compliance (hours)","Documentary compliance captures the time and cost associated with compliance with the documentary requirements of all government agencies of the origin economy, the destination economy and any transit economies. The aim is to measure the total burden of preparing the bundle of documents that will enable completion of the international trade for the product and partner pair assumed in the case study.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.IMP.TMBC","Time to import, border compliance (hours)","Border compliance captures the time and cost associated with compliance with the economy’s customs regulations and with regulations relating to other inspections that are mandatory in order for the shipment to cross the economy’s border, as well as the time and cost for handling that takes place at its port or border. The time and cost for this segment include time and cost for customs clearance and inspection procedures conducted by other government agencies.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.IMP.DURS","Time to import (days)","Time to import is the time necessary to comply with all procedures required to import goods. Time is recorded in calendar days. The time calculation for a procedure starts from the moment it is initiated and runs until it is completed. If a procedure can be accelerated for an additional cost, the fastest legal procedure is chosen. It is assumed that neither the exporter nor the importer wastes time and that each commits to completing each remaining procedure without delay. Procedures that can be completed in parallel are measured as simultaneous. The waiting time between procedures--for example, during unloading of the cargo--is included in the measure.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.IMP.DOCS","Documents to import (number)","All documents required per shipment to import goods are recorded. It is assumed that the contract has already been agreed upon and signed by both parties. Documents required for clearance by government ministries, customs authorities, port and container terminal authorities, health and technical control agencies and banks are taken into account. Since payment is by letter of credit, all documents required by banks for the issuance or securing of a letter of credit are also taken into account. Documents that are renewed annually and that do not require renewal per shipment (for example, an annual tax clearance certificate) are not included.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.IMP.CSDC.CD","Cost to import, documentary compliance (US$)","Documentary compliance captures the time and cost associated with compliance with the documentary requirements of all government agencies of the origin economy, the destination economy and any transit economies. The aim is to measure the total burden of preparing the bundle of documents that will enable completion of the international trade for the product and partner pair assumed in the case study.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.IMP.CSBC.CD","Cost to import, border compliance (US$)","Border compliance captures the time and cost associated with compliance with the economy’s customs regulations and with regulations relating to other inspections that are mandatory in order for the shipment to cross the economy’s border, as well as the time and cost for handling that takes place at its port or border. The time and cost for this segment include time and cost for customs clearance and inspection procedures conducted by other government agencies.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.IMP.COST.CD","Cost to import (US$ per container)","Cost measures the fees levied on a 20-foot container in U.S. dollars. All the fees associated with completing the procedures to export or import the goods are included. These include costs for documents, administrative fees for customs clearance and technical control, customs broker fees, terminal handling charges and inland transport. The cost measure does not include tariffs or trade taxes. Only official costs are recorded.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.GOV.DURS.ZS","Time spent dealing with the requirements of government regulations (% of senior management time)","Time spent dealing with the requirements of government regulations is the proportion of senior management's time, in a typical week, that is spent dealing with the requirements imposed by government regulations (e.g., taxes, customs, labor regulations, licensing and registration, including dealings with officials, and completing forms).","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.FRM.TRNG.ZS","Firms offering formal training (% of firms)","Firms offering formal training are the percentage of firms offering formal training programs for their permanent, full-time employees.","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.FRM.OUTG.ZS","Value lost due to electrical outages (% of sales for affected firms)","Average losses due to electrical outages, as percentage of total annual sales. The value represents average losses for all firms which reported outages (please see indicator IC.ELC.OUTG.ZS).","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.FRM.INFM.ZS","Firms that do not report all sales for tax purposes (% of firms)","Firms that do not report all sales for tax purposes are the percentage of firms that expressed that a typical firm reports less than 100 percent of sales for tax purposes; such firms are termed ""informal firms.""","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.FRM.FREG.ZS","Firms formally registered when operations started (% of firms)","Firms formally registered when operations started are the percentage of firms formally registered when they started operations in the country.","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.FRM.FEMO.ZS","Firms with female participation in ownership (% of firms)","Firms with female participation in ownership are the percentage of firms with a woman among the principal owners.","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.FRM.FEMM.ZS","Firms with female top manager (% of firms)","Firms with female top manager refers to the percentage of firms in the private sector who have females as top managers. Top manager refers to the highest ranking manager or CEO of the establishment. This person may be the owner if he/she works as the manager of the firm. The results are based on surveys of more than 100,000 private firms.","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.FRM.DURS","Time required to obtain an operating license (days)","Time required to obtain operating license is the average wait to obtain an operating license from the day the establishment applied for it to the day it was granted.","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.FRM.CRIM.ZS","Losses due to theft and vandalism (% of annual sales of affected firms)","Average losses as a result of theft, robbery, vandalism or arson that occurred on the establishment’s premises calculated as a percentage of annual sales. The value represents the average losses for all firms which reported losses (please see indicator IC.FRM.THEV.ZS).","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.FRM.CORR.ZS","Informal payments to public officials (% of firms)","Informal payments to public officials are the percentage of firms expected to make informal payments to public officials to ""get things done"" with regard to customs, taxes, licenses, regulations, services, and the like.","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.FRM.CMPU.ZS","Firms competing against unregistered firms (% of firms)","Firms competing against unregistered firms are the percentage of firms competing against unregistered or informal firms.","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.FRM.BRIB.ZS","Bribery incidence (% of firms experiencing at least one bribe payment request)","Bribery incidence is the percentage of firms experiencing at least one bribe payment request across 6 public transactions dealing with utilities access, permits, licenses, and taxes.","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.FRM.BNKS.ZS","Firms using banks to finance investment (% of firms)","Firms using banks to finance investment are the percentage of firms using banks to finance investments.","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.FRM.BKWC.ZS","Firms using banks to finance working capital (% of firms) ","Firms using banks to finance working capital are the percentage of firms using bank loans to finance working capital.","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.EXP.TMDC","Time to export, documentary compliance (hours)","Documentary compliance captures the time and cost associated with compliance with the documentary requirements of all government agencies of the origin economy, the destination economy and any transit economies. The aim is to measure the total burden of preparing the bundle of documents that will enable completion of the international trade for the product and partner pair assumed in the case study.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.EXP.TMBC","Time to export, border compliance (hours)","Border compliance captures the time and cost associated with compliance with the economy’s customs regulations and with regulations relating to other inspections that are mandatory in order for the shipment to cross the economy’s border, as well as the time and cost for handling that takes place at its port or border. The time and cost for this segment include time and cost for customs clearance and inspection procedures conducted by other government agencies.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.EXP.DURS","Time to export (days)","Time to export is the time necessary to comply with all procedures required to export goods. Time is recorded in calendar days. The time calculation for a procedure starts from the moment it is initiated and runs until it is completed. If a procedure can be accelerated for an additional cost, the fastest legal procedure is chosen. It is assumed that neither the exporter nor the importer wastes time and that each commits to completing each remaining procedure without delay. Procedures that can be completed in parallel are measured as simultaneous. The waiting time between procedures--for example, during unloading of the cargo--is included in the measure.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.EXP.DOCS","Documents to export (number)","All documents required per shipment to export goods are recorded. It is assumed that the contract has already been agreed upon and signed by both parties. Documents required for clearance by government ministries, customs authorities, port and container terminal authorities, health and technical control agencies and banks are taken into account. Since payment is by letter of credit, all documents required by banks for the issuance or securing of a letter of credit are also taken into account. Documents that are renewed annually and that do not require renewal per shipment (for example, an annual tax clearance certificate) are not included.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.EXP.CSDC.CD","Cost to export, documentary compliance (US$)","Documentary compliance captures the time and cost associated with compliance with the documentary requirements of all government agencies of the origin economy, the destination economy and any transit economies. The aim is to measure the total burden of preparing the bundle of documents that will enable completion of the international trade for the product and partner pair assumed in the case study.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.EXP.CSBC.CD","Cost to export, border compliance (US$)","Border compliance captures the time and cost associated with compliance with the economy’s customs regulations and with regulations relating to other inspections that are mandatory in order for the shipment to cross the economy’s border, as well as the time and cost for handling that takes place at its port or border. The time and cost for this segment include time and cost for customs clearance and inspection procedures conducted by other government agencies.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.EXP.COST.CD","Cost to export (US$ per container)","Cost measures the fees levied on a 20-foot container in U.S. dollars. All the fees associated with completing the procedures to export or import the goods are included. These include costs for documents, administrative fees for customs clearance and technical control, customs broker fees, terminal handling charges and inland transport. The cost measure does not include tariffs or trade taxes. Only official costs are recorded. Several assumptions are made for the business surveyed: Has 60 or more employees; Is located in the country's most populous city; Is a private, limited liability company. It does not operate within an export processing zone or an industrial estate with special export or import privileges; Is domestically owned with no foreign ownership; Exports more than 10% of its sales. Assumptions about the traded goods: The traded product travels in a dry-cargo, 20-foot, full container load. The product: Is not hazardous nor does it include military items; Does not require refrigeration or any other special environment; Does not require any special phytosanitary or environmental safety standards other than accepted international standards.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.ELC.TIME","Time required to get electricity (days)","Time required to get electricity is the number of days to obtain a permanent electricity connection. The measure captures the median duration that the electricity utility and experts indicate is necessary in practice, rather than required by law, to complete a procedure.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.ELC.OUTG","Power outages in firms in a typical month (number)","Power outages are the average number of power outages that establishments experience in a typical month.","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.ELC.DURS","Delay in obtaining an electrical connection (days)","Delay in obtaining an electrical connection is the average wait, in days, experienced to obtain an electrical connection from the day an establishment applies for it to the day it receives the service.","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.CUS.DURS.EX","Average time to clear exports through customs (days)","Average time to clear exports through customs is the average number of days to clear direct exports through customs.","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.CRD.PUBL.ZS","Public credit registry coverage (% of adults)","Public credit registry coverage reports the number of individuals and firms listed in a public credit registry with current information on repayment history, unpaid debts, or credit outstanding. The number is expressed as a percentage of the adult population.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.CRD.PRVT.ZS","Private credit bureau coverage (% of adults)","Private credit bureau coverage reports the number of individuals or firms listed by a private credit bureau with current information on repayment history, unpaid debts, or credit outstanding. The number is expressed as a percentage of the adult population.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.CRD.INFO.XQ","Depth of credit information index (0=low to 8=high)","Depth of credit information index measures rules affecting the scope, accessibility, and quality of credit information available through public or private credit registries. The index ranges from 0 to 8, with higher values indicating the availability of more credit information, from either a public registry or a private bureau, to facilitate lending decisions.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.BUS.NREG","New businesses registered (number)","New businesses registered are the number of new limited liability corporations registered in the calendar year.","World Bank's Entrepreneurship Survey and database (http://www.doingbusiness.org/data/exploretopics/entrepreneurship).",
"IC.BUS.NDNS.ZS","New business density (new registrations per 1,000 people ages 15-64)","New businesses registered are the number of new limited liability corporations registered in the calendar year.","World Bank's Entrepreneurship Survey and database (http://www.doingbusiness.org/data/exploretopics/entrepreneurship).",
"IC.BUS.EASE.XQ","Ease of doing business index (1=most business-friendly regulations)","Ease of doing business ranks economies from 1 to 190, with first place being the best. A high ranking (a low numerical rank) means that the regulatory environment is conducive to business operation. The index averages the country's percentile rankings on 10 topics covered in the World Bank's Doing Business. The ranking on each topic is the simple average of the percentile rankings on its component indicators.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.BUS.DISC.XQ","Business extent of disclosure index (0=less disclosure to 10=more disclosure)","Disclosure index measures the extent to which investors are protected through disclosure of ownership and financial information. The index ranges from 0 to 10, with higher values indicating more disclosure.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"IC.BUS.DFRN.XQ","Distance to frontier score (0=lowest performance to 100=frontier)","Distance to frontier score illustrates the distance of an economy to the ""frontier,"" which represents the best performance observed on each Doing Business topic across all economies and years included since 2005. An economy's distance to frontier is indicated on a scale from 0 to 100, where 0 represents the lowest performance and 100 the frontier. For example, a score of 75 in 2012 means an economy was 25 percentage points away from the frontier constructed from the best performances across all economies and across time. A score of 80 in 2013 would indicate the economy is improving.","World Bank, Doing Business project (http://www.doingbusiness.org/).",
"FS.AST.PRVT.GD.ZS","Domestic credit to private sector (% of GDP)","Domestic credit to private sector refers to financial resources provided to the private sector by financial corporations, such as through loans, purchases of nonequity securities, and trade credits and other accounts receivable, that establish a claim for repayment. For some countries these claims include credit to public enterprises. The financial corporations include monetary authorities and deposit money banks, as well as other financial corporations where data are available (including corporations that do not accept transferable deposits but do incur such liabilities as time and savings deposits). Examples of other financial corporations are finance and leasing companies, money lenders, insurance corporations, pension funds, and foreign exchange companies.","International Monetary Fund, International Financial Statistics and data files, and World Bank and OECD GDP estimates.",
"BX.GSR.INSF.ZS","Insurance and financial services (% of service exports, BoP)","Insurance and financial services cover various types of insurance provided to nonresidents by resident insurance enterprises and vice versa, and financial intermediary and auxiliary services (except those of insurance enterprises and pension funds) exchanged between residents and nonresidents.","International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",
"BM.GSR.INSF.ZS","Insurance and financial services (% of service imports, BoP)","Insurance and financial services cover various types of insurance provided to nonresidents by resident insurance enterprises and vice versa, and financial intermediary and auxiliary services (except those of insurance enterprises and pension funds) exchanged between residents and nonresidents.","International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",
"BG.GSR.NFSV.GD.ZS","Trade in services (% of GDP)","Trade in services is the sum of service exports and imports divided by the value of GDP, all in current U.S. dollars.","International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",
